age,income,employment_length,loan_amount,interest_rate,home_ownership,loan_intent,historical_default,loan_status
63,148848,19,65006,15.715534915088828,Rent,Home,1,1
21,166583,24,48345,11.563144736276822,Rent,Business,0,0
50,96106,29,12885,8.899803822735356,Mortgage,Education,0,0
18,68665,17,44826,3.116269366782386,Other,Education,0,0
36,195486,41,56597,19.118461603765777,Mortgage,Medical,0,0
48,101010,10,8443,19.160149630467217,Other,Business,0,0
33,92573,28,98375,17.426692021810634,Other,Medical,1,0
31,127803,16,18084,16.80357712675127,Own,Business,0,0
70,139682,25,90447,7.605494039853103,Rent,Education,0,0
65,33386,22,5383,2.5139334766246977,Own,Medical,0,0
22,144069,47,93313,20.60045412836511,Other,Business,1,1
58,74460,19,35361,13.296186321004019,Mortgage,Education,0,0
43,157293,44,81294,9.057277006160222,Own,Education,0,0
79,174546,1,62331,4.3444338559531115,Mortgage,Personal,1,1
45,135375,23,96057,3.442596590731933,Other,Medical,0,0
19,132660,30,21529,10.023934601289078,Mortgage,Personal,0,0
67,172117,26,59574,20.508952489639633,Own,Education,0,0
23,111319,1,89627,23.130646234678103,Other,Medical,0,0
26,136582,13,97917,22.62528138610049,Rent,Medical,1,1
50,155994,3,31932,23.16001919924206,Own,Home,0,0
58,173778,48,2908,22.87768289197488,Own,Business,0,0
42,62771,12,31358,14.126169286809104,Rent,Home,1,0
65,72335,35,31412,7.046559686808788,Other,Home,0,1
30,72949,34,84710,20.355071405246868,Rent,Education,1,0
26,115558,43,82032,6.915398421609317,Own,Business,0,0
70,166312,7,3928,8.145767365401088,Other,Home,0,0
30,122272,1,66158,7.364849401918614,Mortgage,Home,0,0
48,22716,5,31632,13.844595285003534,Own,Medical,1,0
58,167646,30,33309,9.402032687888838,Mortgage,Education,0,0
28,195138,9,10280,5.5455891413828535,Rent,Home,1,0
21,171285,43,41449,12.422988473559295,Other,Business,0,0
51,91916,20,88171,22.09986649205884,Rent,Personal,0,0
78,70906,41,27957,15.12271566384936,Mortgage,Personal,0,0
55,20463,9,37895,22.201718935414505,Own,Education,0,0
63,183045,22,71499,6.50506025682016,Other,Personal,0,0
21,94694,2,94057,5.840399094468742,Rent,Medical,1,0
55,171723,31,99151,15.238273891063665,Mortgage,Medical,0,1
36,88694,19,22695,12.65656473556428,Mortgage,Business,0,0
23,40008,9,75893,17.183970757880008,Own,Education,1,0
51,90474,28,64123,20.276416193615976,Mortgage,Education,0,0
35,58185,40,26176,19.280067800000058,Other,Personal,1,1
30,107924,45,19409,23.672006994146905,Mortgage,Home,0,0
58,54980,33,57967,11.159897410611265,Own,Home,0,0
40,42504,36,1987,6.746895071708158,Rent,Home,0,0
36,74970,19,55462,14.670990718801372,Other,Business,0,0
62,36766,7,68501,4.547091764397269,Rent,Education,0,0
28,136944,6,97854,8.643575836627523,Rent,Personal,1,1
18,113922,5,27015,6.781425271052322,Mortgage,Business,1,0
41,162767,10,95727,11.12096548633286,Mortgage,Medical,0,1
79,168868,43,67404,4.557981225050954,Own,Medical,1,0
71,193615,17,51281,2.7323601246062506,Mortgage,Medical,0,0
24,165631,41,38146,17.106262106490732,Mortgage,Education,1,1
42,184211,28,49231,16.03572650066551,Rent,Medical,0,0
38,140494,24,30032,18.292255528889207,Other,Home,0,0
32,28802,20,29305,17.18888812624091,Mortgage,Medical,0,0
18,191277,45,55306,4.628777666274821,Other,Business,0,0
29,54159,2,89176,8.694814271639865,Mortgage,Medical,0,0
75,31516,17,19318,4.979112027708105,Mortgage,Home,0,0
24,70492,23,14246,21.38836524711695,Own,Medical,0,0
32,49086,46,34844,19.178784073177034,Mortgage,Personal,0,0
38,133758,37,33602,6.635121067119576,Own,Home,1,0
36,50480,9,22584,9.850112531267548,Rent,Education,0,0
77,148023,26,16169,24.232144822076926,Other,Medical,0,0
46,130195,11,26968,15.665665231231984,Mortgage,Business,0,0
42,198838,6,7385,20.42657873792662,Own,Medical,0,0
50,58737,16,74758,8.085593799680769,Rent,Business,0,0
66,29265,0,26444,6.83121716412402,Mortgage,Personal,1,0
49,134165,49,63497,20.030089363470612,Own,Education,0,0
66,139501,25,6362,17.775066470323125,Own,Home,0,0
52,90990,14,9250,17.662492371870563,Rent,Home,1,0
61,35386,32,69354,14.71059538207146,Mortgage,Education,1,0
55,124718,36,37368,14.962301883860624,Mortgage,Personal,0,0
43,57425,46,45109,18.921042622043835,Other,Personal,0,0
28,141635,30,81589,8.210057065787492,Mortgage,Medical,0,0
52,194326,34,58645,10.113674714709983,Own,Personal,0,0
25,73634,0,57997,22.047645721961267,Other,Medical,0,0
63,198734,7,28426,9.103899623279627,Other,Business,0,0
31,106988,11,40023,14.565120141723877,Mortgage,Education,0,0
27,126337,18,60267,18.160707672153734,Other,Business,0,0
19,161215,24,25892,24.99827101716306,Own,Business,0,0
63,166653,31,60232,12.011700624392635,Own,Business,0,0
26,87443,11,95897,11.846136162373707,Rent,Business,0,0
20,49424,12,60225,21.379532726974354,Own,Home,0,0
38,108844,27,17007,20.526571558976855,Rent,Personal,0,0
43,61984,0,80777,18.814745279894616,Other,Education,0,0
25,61505,5,45858,12.654281660407664,Rent,Education,0,0
65,122478,7,46073,9.450599763696463,Mortgage,Business,0,0
19,82699,3,90438,16.000801099451518,Rent,Education,0,0
23,178029,4,91042,22.153135742027743,Mortgage,Medical,0,1
45,176536,24,84098,22.32688153879749,Other,Education,0,0
70,134012,21,21239,4.495461936620083,Rent,Business,0,0
46,174721,27,63969,11.852056527702466,Own,Education,1,1
43,193137,38,14065,12.688604992571237,Mortgage,Personal,0,1
42,54758,22,42291,24.485153453046323,Other,Business,0,0
29,156668,3,39805,17.593954350579445,Own,Home,0,0
22,36374,3,99831,11.366667597027623,Mortgage,Personal,0,0
51,138686,46,19443,2.599331377668639,Other,Education,0,0
65,23775,20,10290,15.003858682281507,Other,Home,0,0
54,47388,36,1211,4.209747439682191,Own,Personal,0,0
32,143800,40,84634,21.19234901899855,Other,Medical,0,1
61,41029,1,20072,19.30792919311833,Rent,Personal,0,0
53,103981,6,44290,12.591710677888111,Other,Home,1,0
32,73639,48,86186,11.871847929459094,Mortgage,Medical,1,0
60,134010,15,16115,22.63879620808168,Mortgage,Education,0,0
65,165717,16,6149,8.634542059616953,Mortgage,Business,0,0
40,51105,19,42992,7.727459128455728,Rent,Education,0,0
23,164740,22,18716,23.601540954992526,Own,Business,0,0
63,167032,33,98724,20.6126542453301,Rent,Business,1,1
67,146519,10,14621,20.874388640545476,Rent,Home,0,0
61,162429,33,7820,6.489457728346287,Rent,Medical,0,0
76,122739,32,43800,5.295807802911492,Other,Medical,1,0
60,71796,25,56043,2.598679645794103,Own,Personal,1,0
62,35804,1,31399,7.451954705129641,Other,Education,1,0
38,147732,22,15002,19.80638130942947,Rent,Home,1,0
40,165698,40,44098,7.520883631575445,Mortgage,Education,0,0
60,179204,21,46511,18.769375522682154,Rent,Personal,0,0
72,27951,33,54243,7.793890103450694,Own,Personal,0,0
33,157521,14,29750,11.091727452865449,Mortgage,Home,0,1
64,39065,9,92610,24.612732667962394,Own,Personal,0,0
70,121503,14,18310,7.630669819535118,Rent,Home,1,0
77,125072,41,56398,10.656524427860155,Own,Personal,0,0
32,160202,28,83542,8.925005150699914,Other,Medical,0,0
42,109360,22,76207,4.521374685590052,Mortgage,Home,0,0
53,82287,16,45345,13.267565269008973,Own,Medical,0,0
28,188065,8,94430,10.709885256659053,Mortgage,Medical,1,1
68,182947,49,92729,17.982402973567442,Mortgage,Home,0,1
32,157126,35,52843,20.804674579885564,Rent,Education,0,1
21,127357,8,11222,14.517743433399685,Rent,Business,0,0
38,199589,15,90322,2.7405177080087477,Mortgage,Personal,0,0
30,49670,35,32509,16.235214193398598,Own,Personal,1,0
39,69112,47,1386,3.2739867904816013,Mortgage,Education,0,0
36,108388,32,65334,16.176195442777573,Rent,Business,1,0
51,109156,30,68170,17.755688833191336,Own,Education,1,0
31,179379,5,41878,6.548655435202924,Mortgage,Business,1,1
78,67922,9,70669,20.844961420600733,Rent,Home,0,0
21,113348,15,39349,22.954958026203116,Mortgage,Home,1,0
65,99335,3,22952,20.701000174617853,Mortgage,Medical,0,0
70,46312,21,91352,9.01751137487789,Mortgage,Medical,1,0
69,86985,12,22529,15.492789286249591,Own,Home,1,0
63,150744,15,72303,23.04074843139824,Rent,Medical,1,1
44,120963,28,42521,9.375288703125548,Rent,Home,1,0
46,191349,5,19383,20.860639912104777,Other,Education,0,0
64,51551,25,5901,2.21792801901902,Mortgage,Personal,0,0
45,109813,10,43889,2.083874164047554,Mortgage,Home,0,0
52,121025,23,15633,19.47336818779625,Other,Home,1,0
25,144342,28,63244,19.513294388923786,Mortgage,Home,0,0
33,196284,2,20163,20.146475320602757,Own,Medical,0,0
59,29637,9,60019,23.390617271427733,Other,Medical,0,0
53,63258,0,11707,4.711845171866537,Rent,Medical,0,0
47,186765,42,89112,7.3356546546248325,Mortgage,Medical,1,1
35,160896,25,84597,22.785673168597576,Rent,Education,0,1
19,149553,11,46101,6.076432548764129,Mortgage,Home,1,1
66,46950,13,45706,17.69127315426143,Other,Education,0,0
30,174560,24,78084,14.200649000938753,Rent,Medical,1,1
21,147870,7,16115,3.9134545675846666,Mortgage,Education,0,0
43,20215,42,76379,8.561064224655254,Own,Home,0,0
42,125603,3,40979,13.96856097814226,Other,Home,1,0
47,31523,27,41641,21.604052683728185,Mortgage,Medical,0,0
28,88689,6,70377,18.273385261137495,Mortgage,Home,0,0
24,43834,9,7416,16.303312713463463,Mortgage,Education,0,0
48,54474,35,11633,13.408756468652541,Other,Business,0,0
61,63066,1,1594,8.869731627725088,Mortgage,Home,0,0
27,30400,25,15393,4.742632960343007,Mortgage,Education,0,0
56,145211,49,36380,11.408748795020198,Rent,Education,0,0
30,30345,13,46056,2.6559253599597294,Rent,Education,0,0
48,53896,15,89279,6.854285453137564,Other,Home,0,0
24,48899,42,98507,11.947117645071176,Other,Business,0,0
73,48229,41,5861,11.627919270454047,Own,Medical,1,0
66,25583,16,37126,3.0187949129308254,Mortgage,Medical,0,0
59,155969,45,81382,15.548383531081699,Rent,Home,1,1
78,91537,21,92713,14.642737884624433,Rent,Home,0,0
59,155639,3,34682,3.796398992480995,Mortgage,Personal,0,1
73,94807,18,19228,23.692750206590105,Mortgage,Business,0,0
53,149648,1,25009,4.285803915869783,Other,Education,0,0
37,132652,38,1094,21.66118547845873,Own,Education,0,0
21,164401,8,81636,2.0071238340451365,Own,Medical,0,0
71,91792,18,53221,22.29246518604381,Other,Home,1,0
24,151300,15,99453,2.453553840699189,Other,Business,0,0
71,57052,24,18430,19.42967673351867,Rent,Medical,1,0
18,66032,47,36571,10.318888659905818,Other,Business,1,0
61,53686,17,55486,18.978986403135355,Own,Home,0,0
73,96981,22,91510,11.240139724774505,Rent,Education,0,0
62,118802,20,97665,3.63088221363236,Own,Personal,0,0
59,153881,10,63294,19.652653994093374,Mortgage,Business,0,0
64,192857,38,21860,3.6388117623913945,Own,Education,0,0
76,187619,40,73812,23.208770027108013,Rent,Business,1,0
30,62818,3,67087,3.1724028232082118,Own,Business,1,0
72,120422,24,9486,13.024481388744855,Rent,Business,1,0
39,91927,31,84063,18.6297919095683,Rent,Home,0,0
71,99465,29,50607,11.044668690216868,Other,Medical,0,0
38,133221,44,10745,6.996369915625998,Own,Business,0,0
39,57333,25,79533,19.45909211210862,Other,Home,0,0
45,146457,35,19330,20.03877821014071,Other,Personal,0,0
26,36576,33,41078,23.221984630950445,Own,Medical,0,0
43,139875,8,56332,10.651797539914787,Rent,Home,1,1
26,59405,11,55532,13.643789893438518,Mortgage,Personal,1,0
32,114000,1,91365,10.351954185459658,Own,Medical,0,0
27,51601,37,44336,7.912881902581468,Other,Home,1,0
41,87946,4,9070,19.273758115365,Other,Personal,0,0
75,72116,4,2320,9.811992435389975,Rent,Home,0,0
74,124186,21,90043,11.847437165824097,Other,Personal,1,0
78,82894,4,39921,11.28449412535264,Mortgage,Business,1,0
59,185707,3,7589,18.391208189875154,Other,Business,0,0
25,27465,8,65409,23.109299400545634,Rent,Medical,0,0
41,76754,28,93995,17.335389410069677,Own,Personal,1,0
33,112850,21,16589,12.846399710167349,Rent,Business,0,0
66,129765,26,37375,19.92171763899432,Other,Medical,0,0
43,112691,9,44085,16.742340454809163,Rent,Education,0,0
44,58871,15,61840,3.39403821370971,Other,Business,1,0
54,49511,41,44200,4.200262487633358,Rent,Business,0,0
21,100960,41,99704,2.8720897136935664,Own,Home,1,0
67,199893,9,27732,12.506775502745356,Other,Education,0,0
41,85776,5,98047,20.99462898979619,Mortgage,Personal,0,0
36,64462,48,23426,9.200912895081096,Mortgage,Medical,1,0
53,52574,4,31982,10.835684211127079,Mortgage,Education,0,0
77,122072,5,60720,22.917973492461485,Mortgage,Personal,0,0
56,192982,46,17746,21.24877924228306,Other,Business,0,0
27,176258,24,29514,17.296106584798878,Other,Medical,1,0
42,173885,49,65889,8.13648698812178,Own,Medical,0,1
35,98282,3,4851,4.691954101834201,Rent,Education,0,0
36,129779,39,20796,2.3693529216426157,Other,Home,0,0
53,38557,47,77034,4.46124546990168,Mortgage,Personal,0,0
27,179132,31,63798,8.729718203350684,Other,Education,0,0
50,92104,34,99388,14.6911714623284,Mortgage,Home,0,0
72,157152,9,63985,3.4720019033048986,Own,Home,0,0
67,164926,33,35592,5.133238901324328,Rent,Home,0,1
22,142013,35,45845,6.164856153082644,Other,Medical,0,0
64,178097,5,16930,16.535588138616042,Rent,Personal,1,1
66,61081,42,22159,16.163165376542864,Mortgage,Personal,0,0
52,155440,45,96072,14.667611706559518,Mortgage,Education,0,1
61,139181,15,90788,7.761532768006611,Rent,Business,0,1
51,47094,18,25003,10.535752898030836,Own,Education,0,0
50,197112,33,36139,4.2238634757680895,Rent,Personal,0,0
72,86766,24,53452,7.2085938864352626,Rent,Medical,0,0
38,103053,30,23205,22.64722020886935,Other,Education,1,0
34,175063,48,97059,24.532910168024056,Other,Business,0,0
39,21301,40,57955,16.896170469726776,Mortgage,Education,1,0
65,179682,16,8464,23.086935716538665,Other,Home,0,1
54,101463,46,83646,16.783063709232778,Own,Business,0,0
32,185750,29,73657,2.7635191804258072,Own,Home,0,0
52,44466,38,10840,24.925539454687407,Own,Medical,1,0
45,191947,30,41768,4.275902938790303,Mortgage,Personal,0,0
24,46081,18,10461,17.700761433236394,Own,Education,0,0
49,44354,34,21927,7.815232670720171,Own,Education,0,1
28,113297,28,90934,11.015565596860084,Other,Home,0,0
27,38300,0,99622,16.85648625042158,Mortgage,Home,0,0
26,84384,3,16329,12.039209034077262,Rent,Personal,0,0
31,115027,27,16791,7.7625593554159495,Own,Education,0,0
30,141684,17,53627,9.692262298201468,Other,Personal,0,0
78,80892,25,15372,9.855606689233056,Rent,Home,1,0
74,55525,39,93890,24.064449803688916,Own,Home,1,0
79,177604,18,49469,20.368099366239374,Rent,Business,0,0
42,26464,5,88073,12.546621744026202,Rent,Home,0,0
19,36562,0,35370,6.595881167851375,Mortgage,Home,0,0
52,127392,7,52408,20.653370536041088,Mortgage,Personal,0,0
24,75514,32,91941,5.615196846992591,Own,Business,0,0
38,133428,42,24703,6.840630994266078,Own,Business,0,0
35,132564,20,16234,10.418308012323475,Mortgage,Education,1,1
20,128047,23,8532,22.248008504595774,Own,Medical,0,0
59,52634,24,36416,5.031093378584536,Own,Education,0,0
71,20060,46,73439,4.8113864356541,Mortgage,Education,0,0
78,29269,42,19242,13.361424731021117,Rent,Education,0,0
56,43065,18,51254,8.357442445154518,Own,Business,1,0
58,22895,28,80324,15.080742657907678,Other,Personal,0,0
66,100859,9,36249,12.38764374771414,Mortgage,Home,1,0
28,163424,11,96049,12.004059446077987,Own,Business,0,0
56,124127,32,86078,4.575378321200846,Own,Home,0,0
41,116426,6,33294,5.2441428757463235,Mortgage,Home,1,0
77,183088,16,60784,20.884807281277553,Other,Medical,0,0
63,31962,9,4684,22.375302964150123,Other,Education,0,0
36,53302,30,24795,7.3977212563607555,Mortgage,Medical,1,0
21,105382,5,61301,4.609591535069688,Other,Education,0,0
43,24011,16,70187,3.228583454493744,Own,Business,0,0
55,149716,49,11431,15.990845116063626,Other,Home,0,0
59,39782,36,76667,18.453123887504727,Own,Medical,0,0
49,140654,17,90627,10.574629751673728,Rent,Business,0,1
56,190797,25,91381,17.63254495228471,Other,Business,1,0
62,29196,48,91027,18.398052757869102,Rent,Education,0,0
63,63459,15,56372,23.512872472128823,Mortgage,Home,0,0
53,107245,7,71366,3.4920936702074665,Other,Education,0,0
57,98863,23,95176,6.4227096343148355,Own,Education,0,0
54,143206,12,73870,3.576097714730727,Other,Business,0,0
50,121010,28,48387,21.96386046673054,Mortgage,Education,0,0
53,52769,31,53927,20.229504680772077,Mortgage,Personal,0,0
20,127529,23,10304,15.216767624302298,Own,Home,0,0
26,44700,15,18032,3.9242584311772126,Other,Education,0,0
25,25269,10,92291,8.28618424903555,Rent,Education,0,0
50,141631,31,60486,8.847556505345889,Mortgage,Medical,0,0
76,63880,5,66552,14.897093508354594,Mortgage,Home,1,0
23,134003,34,74844,7.9350095628444555,Own,Home,0,0
58,159392,32,30654,3.678076869997961,Other,Education,0,0
56,69589,17,40244,18.807532942625887,Rent,Personal,0,0
21,55897,36,6942,8.87884486807446,Other,Medical,0,0
30,182002,12,51697,12.404606071535914,Other,Personal,1,0
66,34380,9,3693,4.936332604593023,Rent,Education,0,0
77,90934,36,57751,20.45861097807533,Own,Home,0,0
19,75830,25,82098,15.007233169253325,Mortgage,Home,0,0
77,25529,45,7259,22.736469402826845,Own,Personal,0,0
22,114598,16,5942,13.395845950502666,Own,Business,0,0
61,102987,0,48419,23.652790451811235,Other,Education,1,0
44,69178,24,57105,22.512968700770497,Rent,Home,0,0
49,158009,33,66907,15.258576698562381,Mortgage,Business,1,1
38,141952,38,28383,23.47954907744686,Other,Home,0,0
25,59886,9,24404,9.431041187774703,Mortgage,Home,1,0
55,69699,19,73656,10.409769742196861,Other,Business,0,0
25,96396,6,6702,3.0459928800388494,Rent,Personal,0,1
67,110678,15,74883,15.55162085556862,Mortgage,Education,1,0
20,45279,36,57332,18.604251308365466,Mortgage,Business,0,1
71,189178,28,40419,19.790941375568373,Own,Business,0,0
61,130776,11,91576,5.445774579060377,Other,Home,1,0
78,121444,16,89078,12.215658663187506,Other,Business,0,0
75,126300,47,74844,6.06785387816006,Other,Education,0,0
20,133793,19,40242,17.228929023647723,Own,Personal,1,0
39,136278,25,35142,5.632766565700667,Own,Personal,1,0
23,191616,47,97226,22.795764730989724,Mortgage,Personal,0,0
19,123247,18,8393,7.304596850212507,Other,Education,0,0
40,28997,46,70939,8.70225212462963,Other,Home,0,0
61,126102,11,70082,21.570845409472994,Mortgage,Education,0,0
19,105711,20,29893,12.544755033351647,Mortgage,Business,0,0
55,136045,41,10388,2.5519067534016795,Mortgage,Medical,1,1
34,60860,33,63969,13.375483777660852,Rent,Medical,0,0
52,23225,6,37660,3.94449671374283,Rent,Medical,0,0
51,130114,44,90244,24.662928529808145,Mortgage,Personal,0,1
40,133218,34,25726,15.526566120478854,Own,Education,1,0
47,120764,14,80544,7.9002502050525045,Own,Education,0,0
69,127041,0,63996,14.965506629595207,Other,Personal,1,0
25,132224,25,1111,3.7679433777803615,Rent,Business,1,0
39,83656,34,18545,20.39749999818279,Rent,Medical,1,0
61,96290,24,41168,23.282545238875766,Mortgage,Medical,1,0
75,76633,41,3379,22.11222092874167,Mortgage,Personal,1,0
53,46655,14,96773,9.860424852866945,Mortgage,Medical,1,0
22,141118,21,88346,9.492666751797476,Mortgage,Home,0,0
30,194673,5,42120,2.8070150579749,Mortgage,Education,0,0
46,23114,14,18809,16.982208250121083,Own,Medical,0,0
48,46502,23,53813,14.302810036365283,Own,Medical,0,0
64,69768,20,75005,12.56496654052885,Mortgage,Home,0,1
74,68128,6,28967,22.875511926698262,Own,Business,0,0
72,171100,28,10748,5.861214724905465,Mortgage,Business,1,1
33,103123,31,24424,2.222324133874194,Mortgage,Home,0,0
59,128255,31,87512,3.686278398777605,Rent,Business,0,0
79,186405,4,24914,7.137543070029484,Own,Personal,1,1
47,23174,3,96603,2.7655676330595096,Own,Home,0,0
74,137769,21,79478,13.565405344792117,Rent,Education,0,0
72,55398,17,20491,9.224080470372295,Own,Education,1,0
33,187001,34,50454,6.151109185567051,Rent,Education,0,1
29,155393,16,71069,19.251933723819228,Other,Medical,0,1
34,143549,49,52925,6.702380503348191,Own,Home,0,0
